customer_id,feedback,source,timestamp,category
A Google user,"Bad location services. Uber had better. You can't pint point your exact location, especially in rural areas. Please fix! Even drivers are complaining.",5.55.1,2019-08-07T17:19:22Z,5
A Google user,Too many pop-up ads inside the app.,4.46.6,2018-03-23T09:09:39Z,1
A Google user,I have no word for this. But it too good,4.39.1,2017-11-30T01:31:23Z,5
A Google user,It's good but GPS not so good.,,2020-10-01T08:51:20Z,1
A Google user,Stuck in the beginnin,5.52.1,2019-11-05T06:52:52Z,1
A Google user,oke,5.46.1,2019-06-23T23:32:57Z,4
A Google user,"The app is way better than before.. However it's infuriatingly frustrating trying put in a drop off point not in their map database like a lesser known restaurant, should be far easier",5.79.0,2020-01-10T15:10:13Z,3
A Google user,thank you sir god bless and stay safe,5.167.0,2021-09-22T15:40:15Z,5
A Google user,It helps a lot!,4.11.1,2016-10-09T14:52:13Z,5
A Google user,Pretty good app. Convenient and easy to use. No problems encountered so far. Recommend it highly,4.19.1,2017-02-23T09:14:34Z,5
A Google user,The best service ever,5.70.1,2019-11-14T11:24:15Z,5
A Google user,love,5.251.1,2023-05-14T00:19:52Z,5
A Google user,good drive safe,5.209.0,2022-07-16T22:44:55Z,5
A Google user,Wala pa aq nasakyan na pangit na sasakyan.. Mababait pa driver. Kaya d na ako bumili ng sasakyan dahil meron na si grab maaasahan kahit saan,5.72.0,2019-11-23T10:19:45Z,5
A Google user,Stupid login bug!,,2020-03-13T12:12:32Z,1
A Google user,"Terima kasih sudah mem-banned akun saya sehingga tidak bisa order, meskipun saya yakin itu karena kemarin aplikasi yg ngeblank sehingga wajar saya mencoba order berulang kali di tempat yg sama dalam time span yg kecil. Selamat, isi review berubah tapi bintang tetap satu. Selamat",,2019-12-01T05:07:24Z,1
A Google user,Super layo ng estimate ng time,5.57.0,2019-08-20T12:05:07Z,3
A Google user,Lots of promos.. end up cheaper than the other competitor,5.155.1,2021-07-01T11:33:26Z,5
A Google user,I cannot login,4.46.2,2018-03-02T17:34:40Z,1
A Google user,SIKE,5.128.2,2021-01-08T15:19:55Z,1
A Google user,Having issue with the grab wallet payment,5.241.0,2023-06-07T16:40:12Z,5
A Google user,I cannot download this application,5.30.1,2023-06-06T11:32:33Z,1
A Google user,"kacau bgt. udh sering error, gangguan. masa dapet driver jarak nya yg setengah jam. tolong diperbaiki",5.23.1,2019-02-21T23:34:08Z,1
A Google user,Great app. Easy to use. Please add more features,5.19.1,2018-11-21T18:33:33Z,5
A Google user,Salamat grabpay para may,,2021-10-03T09:38:55Z,2
A Google user,Worst app ever,5.02.1,2018-07-27T01:06:50Z,1
A Google user,Mantapppppp,5.59.0,2019-09-11T13:16:16Z,5
A Google user,great service,5.140.0,2021-03-22T14:11:54Z,5
A Google user,Very Best aplikasi,5.12.1,2018-10-20T14:23:33Z,5
A Google user,Easy Application for transportation,5.57.0,2019-08-23T00:10:08Z,5
A Google user,Very nice and cheaper than others,4.29.1,2017-07-13T02:26:09Z,5
A Google user,"Sudah 2 hari berlalu, hanya utk menunggu solusi atas masalah akun sy .. Buang wkt, hub call centre via telp n email smua tampak sia2 tdk ada jwb yg ckp memuaskan seakan2 Grab tdk bth customer 🤔 forget it.. Bye Grab",4.9.0,2018-11-01T14:03:35Z,2
A Google user,thank you ...take care rider always happy,,2021-12-04T09:45:13Z,5
A Google user,Ok la,5.99.0,2020-06-04T05:51:48Z,5
A Google user,"Is the grab calculations for ""your driver is nearby"" broken? Driver is more than 1km away, sometimes more than 5 minutes away too, but it still comes up, then I wait around like a bigger idiot.",5.249.0,2023-05-01T06:25:26Z,1
A Google user,"PayLater is pretty good, but the transaction fee is too high to use everyday, better to just keep transferring funds to your grab wallet everyday and pay the transfer fee than pay the transaction fee at the end of the month.",5.188.1,2022-02-13T02:36:48Z,3
A Google user,So far the service is good.,4.2.0,2016-05-02T03:18:42Z,5
A Google user,WONT ACCEPT MY CREDIT CARD,5.128.2,2021-01-11T04:34:01Z,1
A Google user,"While the driver was an expert and knew the fastest way, it also cost more than the original price due to tolls. I would have preferred not to pay toll since I wasn't in a hurry. Perhaps next time he could just inquire if customers wanted to pay toll to get to the destination fast.",5.254.0,2023-05-29T02:56:20Z,5
A Google user,Easy to find food and easy to order for grab car,5.96.0,2020-05-16T06:40:47Z,5
A Google user,You have to practically beg the app to book you a ride,5.180.0,2021-12-20T12:11:00Z,1
A Google user,"so far so good,thank you..",4.2.1,2016-05-10T06:11:45Z,5
A Google user,There are good and bad experience since i started using grab. Definitely not a one off review.,5.79.0,2020-01-19T23:32:25Z,4
A Google user,"Very reliable, Antipolo to MOA and back, hassle free drivers, very generous yet grateful. They don't ask u for any additional ""christmas"" add ons, better than normal cabbies.",v3.6.7,2015-12-29T10:41:24Z,5
A Google user,good job,4.4.0,2016-05-22T03:00:35Z,5
A Google user,Ok.not bad,,2018-03-15T11:13:33Z,3
A Google user,reasonable prices,,2019-04-23T07:48:45Z,5
A Google user,The greatest,,2017-10-29T13:30:11Z,5
A Google user,"Can't order food for several days in a row in Pattaya. Delivery drivers are always busy. At 8 am, at 3 pm, at 10 pm, always busy. Is it a drivers strike or do you need to invite more people to work?",5.249.0,2023-04-19T02:39:18Z,1
A Google user,"Great Service, thank you",5.242.0,2023-03-03T02:30:20Z,5
A Google user,Ride promo is getting worse.,4.40.0,2017-11-15T17:25:02Z,4
A Google user,i like,5.51.0,2019-07-03T13:56:29Z,5
A Google user,Serve perfectly,4.52.2,2018-06-05T05:56:58Z,5
A Google user,"Bad bad service don't used this anymore ,this is not fair and expensive",,2023-03-04T04:50:53Z,1
A Google user,Drivers are,5.82.0,2020-02-03T17:44:18Z,5
A Google user,Ang tagal ng booking Napakahina ng service walang kwenta,4.47.1,2018-04-20T06:08:28Z,1
A Google user,i cannot see the rider location,5.152.0,2021-06-12T08:29:05Z,5
A Google user,"bad feature with can have a lot of order food, so make customer waiting food too long. I will definitely uninstall grab",5.115.0,2020-09-26T15:11:58Z,1
A Google user,Like this app,5.11.1,2018-10-06T12:01:03Z,5
A Google user,Very poor Customer Service and customer help.,,2020-09-16T05:44:43Z,1
A Google user,Pickup Location sometimes not exact 100%,5.188.1,2022-02-13T07:51:24Z,4
A Google user,fast and reliable,4.20.0,2017-03-13T09:11:32Z,5
A Google user,"Macam mana nak link dgn maybank2u apps ? Pihak grab sendiri tak bagi saya guna mana2 email haritu, tapi apps suruh update email.",5.00.1,2018-07-09T00:21:31Z,1
A Google user,Grab car sometimes didnt want pick me up,,2016-10-21T13:34:01Z,5
A Google user,I use grab daily in Chiang Mai Its the best tool to get around!,5.59.0,2019-09-08T14:11:15Z,5
A Google user,Application full of crime,5.18.2,2018-11-09T22:31:16Z,1
A Google user,Upgrade wallet,4.44.1,2018-03-12T07:35:36Z,4
A Google user,"This app has booking fee. If ur in Singapore, use another app which is FREE BOOKING. This application developers called my sister and told her that there's booking fee, yet on the other hand replied my mom that shouldn't have and asked for the ticket id. Let's see if they will reply my mom email.",v2.5.2,2014-05-20T05:03:22Z,1
A Google user,Indonesia,,2016-10-26T09:39:31Z,5
A Google user,"Aku pengen pesan grab pakai promo tpi promonya ga bisa di pakai disruh liat T&C nya ga ada yg salah masih ga bisa. Kalau kalian ngebatasin orang pakai promo mending kalian ga usah bikin dari awal biar orang ga ribet, Masa kalau saya pesan grab trus drivernya minta cancel saya selalu di kasih yang driver yang jauh trus di minta cancel lagi karma jauh, klo untuk driver boleh lah tapi jangan buat sistemnya ke user, jadi klo drivernya minta cancel saya biarin aja gitu trus nunggu sampe dia cancle?",5.197.0,2022-04-22T04:33:41Z,1
A Google user,Excellent apps,,2023-08-28T00:57:52Z,5
A Google user,Very helpful app,5.50.0,2019-06-25T09:59:37Z,5
A Google user,Very good.keep up the good service,5.74.1,2019-12-21T01:06:16Z,5
A Google user,Ive been using my account for almost 3years then when i try my different address my account got suspended!,5.28.0,2021-02-23T12:52:12Z,1
A Google user,sangat membantu emak2 untuk bepergian,5.45.1,2019-05-21T03:42:41Z,5
A Google user,Okey,5.243.0,2023-07-04T15:22:39Z,5
A Google user,helpfull,5.52.1,2019-07-10T06:25:03Z,5
A Google user,take my OVO credits for extend subscription that I never asked. I want my money back.,5.57.0,2019-08-19T22:41:39Z,1
A Google user,Terrible app with many glitches. Very poor customer service. Customer service personnel tend to patronize their customers which is ironic.,5.55.1,2019-08-04T00:48:30Z,1
A Google user,Sa grabFood make sure the store are Open so that it will not Give Hustle to the Riders.,5.96.0,2020-05-14T03:57:52Z,3
A Google user,Good just wish there are more restaurants around my house area..,5.59.0,2019-10-05T08:55:15Z,5
A Google user,Very bad,,2020-08-05T10:23:49Z,2
A Google user,suka error,5.46.1,2019-06-05T09:58:03Z,3
A Google user,Best apps to used,4.16.1,2017-06-21T04:57:55Z,5
A Google user,Stupid app useless app cannot be used keep updating for wasting time,5.167.0,2021-10-17T07:38:33Z,1
A Google user,"some drivers are so lazy, for example, they ask their costumer to cancel the order with stupid reason",5.41.0,2019-04-25T10:18:56Z,2
A Google user,It's freaking good,4.43.1,2018-02-03T13:56:35Z,5
A Google user,ang ganda nitong app nato sobra,5.29.0,2019-01-27T06:31:10Z,5
A Google user,it's a good app,5.33.0,2019-02-27T05:31:08Z,3
A Google user,"Many times, pinned location are not at the right direction as where am I waiting this thing aaa make trouble between grab driver and me u know? I thought after I make an update its will be fine as it should but still same. So please repair your apps OK?",5.119.0,2020-10-24T01:46:13Z,3
A Google user,helpful! gamit na gamit namin 'tong apps na to. sulit!,5.64.0,2019-10-04T04:29:05Z,5
A Google user,"Habis delivery barang, apps selalu error, harus uninstall dan install ulang. Sangat merepotkan",4.29.0,2018-12-08T12:09:40Z,2
A Google user,So late but,4.50.1,2018-05-19T13:35:41Z,5
A Google user,Rude driver! Disappointing plate no. WEQ 294,v2.7.1,2015-03-20T23:00:03Z,1
A Google user,mempermudah,5.170.0,2021-10-14T08:10:27Z,5
A Google user,"lebih bagus dari gojek, sampe ke daerah sini, weleri",5.189.0,2022-02-23T08:03:40Z,5
A Google user,"The agent told me to uninstall and reinstall the app then after doing that the chat support is gone, such a scam service. Smart way from not taking responsibility for the bugs in the app.",5.174.0,2021-11-08T07:12:06Z,1
A Google user,Great Apps,5.54.2,2019-07-25T05:55:12Z,5
A Google user,I can't share delivery status to my friend. The share button didnt respond anything when i click the share button.,5.224.0,2022-10-28T04:06:09Z,3
A Google user,"So bad, i dont know what happen on my account, always show unavaiable offer and keep appeared notification that my account has an irregular activity.",5.32.1,2021-04-29T11:40:28Z,1
A Google user,So convenient to use. Definitely recommended for every one. Thanks,5.68.0,2019-11-01T06:05:27Z,5
A Google user,The promotion code should also be available when making the booking. Cause we have to go back to the notification and search for the promo code,5.55.1,2019-08-10T02:48:07Z,4
A Google user,GREAT PLACE BLOW THE HAVE BIG. JOYCE AND THE FINEST FLOWERS,,2022-07-17T13:56:30Z,5
A Google user,Very not user friendly,5.192.0,2022-03-22T12:25:55Z,1
A Google user,So many glitches. Promocodes are being validated but are not reflected on the payment. The tech support does not even respond.,4.33.1,2017-08-13T12:53:01Z,1
A Google user,best choice!,4.28.2,2017-06-10T15:12:16Z,5
A Google user,"Please fix this, after updated it getting very slow, and the promo code can not be used",5.08.0,2019-12-08T12:18:02Z,4
A Google user,I need you anytime but why why why difficult to open the application anytime i need you..please give an action to help me your most regular user,,2020-02-14T09:11:21Z,1
A Google user,"Nice app, easy to use.... Diskon & Promo nya Keren... Thank Grab for Transport & Food Delivery....",5.52.1,2019-07-13T09:49:56Z,5
A Google user,"Nice app,easy to handle,many use.",5.41.0,2019-04-23T03:47:26Z,5
A Google user,"BAD DRIVER, I ALWAYS GOT STUPID DRIVER",5.33.0,2019-03-08T03:25:50Z,1
A Google user,Grab needs to work on their location tracker. I already pinned or placed my location but it keeps asking me to write down my address after every food purchase. Why is that? I thought it's already given because I've set my adress prior to ordering.,,2021-10-28T04:43:50Z,2
A Google user,sexy,5.160.0,2021-08-11T02:57:17Z,5
A Google user,great app. I've been using this app for 3 years now. so far so good,5.152.0,2021-06-11T08:08:55Z,5
A Google user,"eror, can't create new :'-(",5.82.0,2020-02-05T22:41:24Z,1
A Google user,great apps and great promotion,5.57.0,2019-08-18T07:15:01Z,5
A Google user,"Grab is monopolizing the rides. Their fares are getting ridiculously expensive. Often the app says the fares are high due to high demand, even though I live in Klang Valley which supposedly has plenty of drivers. Where's the other competitors? Taxi is useless.",5.194.0,2022-05-18T05:51:38Z,1
A Google user,Easy and cheap,4.12.0,2016-10-23T05:42:23Z,5
A Google user,I Think its very helpful,,2018-04-06T01:23:01Z,5
A Google user,The app is ty good and with good offers. Only issue is without GPS it won't even open which causes issues.,4.21.2,2017-03-15T13:13:29Z,5
A Google user,"Was a great app but... jangan terlalu keseringan update2 deh, penuh lama2 storagenya",4.50.1,2023-02-24T11:59:57Z,1
A Google user,Bwisit tong grab na to lahat ng bibilhin mo sobrang mahal ng delivery fee mas maganda pa ang food panda mura lang ang delivery fee sana malugi ka grab,,2021-01-15T09:21:40Z,1
A Google user,good and convenient,,2019-05-19T10:22:14Z,5
A Google user,Bermanfaat,4.43.1,2018-02-01T02:11:17Z,5
A Google user,Saya tidak boleh membuat pembayaran grabfood melalui visa atau tunai,5.150.0,2021-05-29T03:31:01Z,1
A Google user,Super convenient!,5.44.0,2019-05-29T05:08:54Z,5
A Google user,"Saya suka pakai aplikasi, cuma promo kadang suka tidak jelas, kita dapat notifikasi, tapi waktu di klik.. Tidak bisa dipakai. Lalu OVO juga tidak terlalu banyak gunanya selain tidak harus bayar cash",5.148.0,2021-07-21T03:48:31Z,3
A Google user,i love it,,2019-06-05T02:18:42Z,5
A Google user,Loved it,4.15.0,2016-12-26T10:28:16Z,5
A Google user,Grab paylater is not working. It stated coming soon?,5.151.0,2021-06-03T14:30:17Z,1
A Google user,"App gak berguna. Akun tiba2 di-suspend. Padahal sudah banyak transaksi dan pakai bertahun. MENDING PAKAI PRODUK DALAM NEGERI SAJA, GOJEK LEBIH BAGUS PELAYANAN MENANGANI KELUHAN KONSUMEN. UN-INSTALL !!!",5.67.0,2019-10-31T05:21:52Z,1
A Google user,already turn on the location but the app keep asking to turn on again and again. so much frustrated,5.31.1,2019-02-15T06:22:21Z,1
